customer_id,product_id,product_name,total_units,total_revenue,total_orders
C0421,P012,Brake Pad BP-40,86,210700,7
C0421,P013,Seal Kit SK-15,88,127600,8
C0421,P014,Transmission Assembly TA-800,128,10688000,11
C0421,P015,Engine Block EB-600,160,19040000,12
C0421,P016,Radiator RD-250,106,1081200,6
C0421,P017,Fan Belt FB-30,129,67080,9
C0421,P018,Wheel Rim WR-24,130,1469000,11
C0421,P019,Swing Motor SWM-350,112,4457600,10
C0421,P020,Pivot Pin PP-12,100,115000,9
C0421,P021,Boom Cylinder BC-400,65,3003000,6
C0421,P022,Control Valve CV-75,167,2822300,12
C0421,P023,Idler Wheel IW-55,29,375550,4
C0421,P024,Track Roller TR-60,102,1050600,7
C0421,P025,Cabin Glass CG-20,119,934150,10
C0421,P026,Grease Cartridge GC-5,136,42160,11
C0421,P027,O-Ring Set OR-50,83,39840,7
C0421,P028,Light Assembly LA-18,102,229500,11
C0421,P029,Pressure Sensor PS-90,115,454250,9
C0421,P030,Fuel Pump FP-350,88,1927200,11
C0422,P001,Hydraulic Pump HP-300,51,1249500,7
C0422,P002,Engine Oil Filter OF-90,131,94320,8
C0422,P003,Air Filter AF-120,89,111250,6
C0422,P004,Track Chain TC-45,111,4417800,7
C0422,P005,Fuel Injector FI-220,89,752050,8
C0422,P006,Alternator ALT-500,40,448000,5
C0422,P007,Hydraulic Hose HH-60,154,223300,12
C0422,P008,Bucket Tooth BT-10,86,49880,6
C0422,P009,Starter Motor SM-700,99,1475100,9
C0422,P010,Turbocharger TB-900,190,6631000,14
C0422,P011,Hydraulic Cylinder HC-200,85,2346000,7
C0422,P012,Brake Pad BP-40,163,399350,13
C0422,P013,Seal Kit SK-15,71,102950,7
C0422,P014,Transmission Assembly TA-800,90,7515000,9
C0422,P015,Engine Block EB-600,160,19040000,15
C0422,P016,Radiator RD-250,147,1499400,11
C0422,P017,Fan Belt FB-30,89,46280,7
C0422,P018,Wheel Rim WR-24,69,779700,6
C0422,P019,Swing Motor SWM-350,87,3462600,8
C0422,P020,Pivot Pin PP-12,79,90850,7
C0422,P021,Boom Cylinder BC-400,87,4019400,8
C0422,P022,Control Valve CV-75,113,1909700,8
C0422,P023,Idler Wheel IW-55,70,906500,5
C0422,P024,Track Roller TR-60,133,1369900,9
C0422,P025,Cabin Glass CG-20,111,871350,8
C0422,P026,Grease Cartridge GC-5,34,10540,6
C0422,P027,O-Ring Set OR-50,79,37920,10
C0422,P028,Light Assembly LA-18,158,355500,10
C0422,P029,Pressure Sensor PS-90,99,391050,9
C0422,P030,Fuel Pump FP-350,55,1204500,5
C0423,P001,Hydraulic Pump HP-300,147,3601500,12
C0423,P002,Engine Oil Filter OF-90,57,41040,6
C0423,P003,Air Filter AF-120,93,116250,7
C0423,P004,Track Chain TC-45,47,1870600,6
C0423,P005,Fuel Injector FI-220,71,599950,6
C0423,P006,Alternator ALT-500,89,996800,7
C0423,P007,Hydraulic Hose HH-60,29,42050,3
C0423,P008,Bucket Tooth BT-10,101,58580,6
C0423,P009,Starter Motor SM-700,41,610900,5
C0423,P010,Turbocharger TB-900,39,1361100,5
C0423,P011,Hydraulic Cylinder HC-200,115,3174000,10
C0423,P012,Brake Pad BP-40,151,369950,12
C0423,P013,Seal Kit SK-15,36,52200,5
C0423,P014,Transmission Assembly TA-800,80,6680000,6
C0423,P015,Engine Block EB-600,85,10115000,6
C0423,P016,Radiator RD-250,99,1009800,7
C0423,P017,Fan Belt FB-30,168,87360,10
C0423,P018,Wheel Rim WR-24,112,1265600,6
C0423,P019,Swing Motor SWM-350,88,3502400,6
C0423,P020,Pivot Pin PP-12,40,46000,4
C0423,P021,Boom Cylinder BC-400,75,3465000,5
C0423,P022,Control Valve CV-75,40,676000,7
C0423,P023,Idler Wheel IW-55,46,595700,5
C0423,P024,Track Roller TR-60,74,762200,6
C0423,P025,Cabin Glass CG-20,111,871350,7
C0423,P026,Grease Cartridge GC-5,101,31310,10
C0423,P027,O-Ring Set OR-50,87,41760,7
C0423,P028,Light Assembly LA-18,89,200250,7
C0423,P029,Pressure Sensor PS-90,88,347600,7
C0423,P030,Fuel Pump FP-350,56,1226400,7
C0424,P001,Hydraulic Pump HP-300,121,2964500,10
C0424,P002,Engine Oil Filter OF-90,111,79920,10
C0424,P003,Air Filter AF-120,109,136250,10
C0424,P004,Track Chain TC-45,78,3104400,8
C0424,P005,Fuel Injector FI-220,83,701350,6
C0424,P006,Alternator ALT-500,139,1556800,10
C0424,P007,Hydraulic Hose HH-60,158,229100,10
C0424,P008,Bucket Tooth BT-10,67,38860,7
C0424,P009,Starter Motor SM-700,79,1177100,7
C0424,P010,Turbocharger TB-900,110,3839000,5
C0424,P011,Hydraulic Cylinder HC-200,119,3284400,12
C0424,P012,Brake Pad BP-40,123,301350,13
C0424,P013,Seal Kit SK-15,106,153700,8
C0424,P014,Transmission Assembly TA-800,65,5427500,7
C0424,P015,Engine Block EB-600,93,11067000,9
C0424,P016,Radiator RD-250,126,1285200,7
C0424,P017,Fan Belt FB-30,134,69680,10
C0424,P018,Wheel Rim WR-24,66,745800,7
C0424,P019,Swing Motor SWM-350,70,2786000,4
C0424,P020,Pivot Pin PP-12,91,104650,9
C0424,P021,Boom Cylinder BC-400,66,3049200,7
C0424,P022,Control Valve CV-75,133,2247700,9
C0424,P023,Idler Wheel IW-55,112,1450400,11
C0424,P024,Track Roller TR-60,82,844600,5
C0424,P025,Cabin Glass CG-20,44,345400,6
C0424,P026,Grease Cartridge GC-5,97,30070,8
C0424,P027,O-Ring Set OR-50,101,48480,10
C0424,P028,Light Assembly LA-18,198,445500,15
C0424,P029,Pressure Sensor PS-90,75,296250,5
C0424,P030,Fuel Pump FP-350,103,2255700,7
C0425,P001,Hydraulic Pump HP-300,95,2327500,8
C0425,P002,Engine Oil Filter OF-90,87,62640,10
C0425,P003,Air Filter AF-120,82,102500,7
C0425,P004,Track Chain TC-45,100,3980000,12
C0425,P005,Fuel Injector FI-220,114,963300,10
C0425,P006,Alternator ALT-500,146,1635200,11
C0425,P007,Hydraulic Hose HH-60,79,114550,7
C0425,P008,Bucket Tooth BT-10,113,65540,11
C0425,P009,Starter Motor SM-700,69,1028100,8
C0425,P010,Turbocharger TB-900,94,3280600,12
C0425,P011,Hydraulic Cylinder HC-200,34,938400,4
C0425,P012,Brake Pad BP-40,130,318500,11
C0425,P013,Seal Kit SK-15,69,100050,7
C0425,P014,Transmission Assembly TA-800,139,11606500,11
C0425,P015,Engine Block EB-600,108,12852000,8
C0425,P016,Radiator RD-250,81,826200,9
C0425,P017,Fan Belt FB-30,111,57720,12
C0425,P018,Wheel Rim WR-24,101,1141300,8
C0425,P019,Swing Motor SWM-350,85,3383000,7
C0425,P020,Pivot Pin PP-12,60,69000,7
C0425,P021,Boom Cylinder BC-400,113,5220600,11
C0425,P022,Control Valve CV-75,107,1808300,11
C0425,P023,Idler Wheel IW-55,43,556850,4
C0425,P024,Track Roller TR-60,78,803400,9
C0425,P025,Cabin Glass CG-20,99,777150,7
C0425,P026,Grease Cartridge GC-5,77,23870,9
C0425,P027,O-Ring Set OR-50,66,31680,8
C0425,P028,Light Assembly LA-18,91,204750,6
C0425,P029,Pressure Sensor PS-90,68,268600,6
C0425,P030,Fuel Pump FP-350,134,2934600,7
C0426,P001,Hydraulic Pump HP-300,100,2450000,4
C0426,P002,Engine Oil Filter OF-90,100,72000,7
C0426,P003,Air Filter AF-120,125,156250,8
C0426,P004,Track Chain TC-45,172,6845600,13
C0426,P005,Fuel Injector FI-220,91,768950,8
C0426,P006,Alternator ALT-500,53,593600,6
C0426,P007,Hydraulic Hose HH-60,101,146450,7
C0426,P008,Bucket Tooth BT-10,73,42340,8
C0426,P009,Starter Motor SM-700,114,1698600,9
C0426,P010,Turbocharger TB-900,110,3839000,8
C0426,P011,Hydraulic Cylinder HC-200,78,2152800,7
C0426,P012,Brake Pad BP-40,71,173950,7
C0426,P013,Seal Kit SK-15,56,81200,6
C0426,P014,Transmission Assembly TA-800,83,6930500,7
C0426,P015,Engine Block EB-600,21,2499000,3
C0426,P016,Radiator RD-250,86,877200,6
C0426,P017,Fan Belt FB-30,59,30680,6
C0426,P018,Wheel Rim WR-24,53,598900,5
C0426,P019,Swing Motor SWM-350,66,2626800,6
C0426,P020,Pivot Pin PP-12,38,43700,5
C0426,P021,Boom Cylinder BC-400,114,5266800,9
C0426,P022,Control Valve CV-75,147,2484300,8
C0426,P023,Idler Wheel IW-55,100,1295000,10
C0426,P024,Track Roller TR-60,102,1050600,8
C0426,P025,Cabin Glass CG-20,122,957700,8
C0426,P026,Grease Cartridge GC-5,62,19220,8
C0426,P027,O-Ring Set OR-50,71,34080,5
C0426,P028,Light Assembly LA-18,63,141750,6
C0426,P029,Pressure Sensor PS-90,26,102700,4
C0426,P030,Fuel Pump FP-350,166,3635400,12
C0427,P001,Hydraulic Pump HP-300,49,1200500,6
C0427,P002,Engine Oil Filter OF-90,57,41040,5
C0427,P003,Air Filter AF-120,76,95000,9
C0427,P004,Track Chain TC-45,88,3502400,9
C0427,P005,Fuel Injector FI-220,36,304200,4
C0427,P006,Alternator ALT-500,128,1433600,11
C0427,P007,Hydraulic Hose HH-60,111,160950,10
C0427,P008,Bucket Tooth BT-10,68,39440,6
C0427,P009,Starter Motor SM-700,97,1445300,9
C0427,P010,Turbocharger TB-900,60,2094000,6
C0427,P011,Hydraulic Cylinder HC-200,96,2649600,7
C0427,P012,Brake Pad BP-40,129,316050,11
C0427,P013,Seal Kit SK-15,68,98600,6
C0427,P014,Transmission Assembly TA-800,61,5093500,7
C0427,P015,Engine Block EB-600,86,10234000,9
C0427,P016,Radiator RD-250,94,958800,8
C0427,P017,Fan Belt FB-30,129,67080,9
C0427,P018,Wheel Rim WR-24,68,768400,5
C0427,P019,Swing Motor SWM-350,87,3462600,10
C0427,P020,Pivot Pin PP-12,121,139150,7
C0427,P021,Boom Cylinder BC-400,134,6190800,9
C0427,P022,Control Valve CV-75,112,1892800,10
C0427,P023,Idler Wheel IW-55,76,984200,8
C0427,P024,Track Roller TR-60,71,731300,5
C0427,P025,Cabin Glass CG-20,112,879200,10
C0427,P026,Grease Cartridge GC-5,69,21390,5
C0427,P027,O-Ring Set OR-50,81,38880,8
C0427,P028,Light Assembly LA-18,86,193500,8
C0427,P029,Pressure Sensor PS-90,106,418700,8
C0427,P030,Fuel Pump FP-350,90,1971000,8
C0428,P001,Hydraulic Pump HP-300,95,2327500,10
C0428,P002,Engine Oil Filter OF-90,113,81360,9
C0428,P003,Air Filter AF-120,107,133750,9
C0428,P004,Track Chain TC-45,103,4099400,10
C0428,P005,Fuel Injector FI-220,76,642200,7
C0428,P006,Alternator ALT-500,56,627200,5
C0428,P007,Hydraulic Hose HH-60,93,134850,7
C0428,P008,Bucket Tooth BT-10,154,89320,10
C0428,P009,Starter Motor SM-700,157,2339300,10
C0428,P010,Turbocharger TB-900,108,3769200,9
C0428,P011,Hydraulic Cylinder HC-200,105,2898000,6
C0428,P012,Brake Pad BP-40,98,240100,10
C0428,P013,Seal Kit SK-15,123,178350,8
C0428,P014,Transmission Assembly TA-800,128,10688000,12
C0428,P015,Engine Block EB-600,84,9996000,10
C0428,P016,Radiator RD-250,72,734400,10
C0428,P017,Fan Belt FB-30,121,62920,9
C0428,P018,Wheel Rim WR-24,123,1389900,9
C0428,P019,Swing Motor SWM-350,178,7084400,15
C0428,P020,Pivot Pin PP-12,109,125350,7
C0428,P021,Boom Cylinder BC-400,71,3280200,9
C0428,P022,Control Valve CV-75,61,1030900,5
C0428,P023,Idler Wheel IW-55,53,686350,8
C0428,P024,Track Roller TR-60,75,772500,8
C0428,P025,Cabin Glass CG-20,61,478850,6
C0428,P026,Grease Cartridge GC-5,64,19840,8
C0428,P027,O-Ring Set OR-50,106,50880,8
C0428,P028,Light Assembly LA-18,140,315000,8
C0428,P029,Pressure Sensor PS-90,130,513500,8
C0428,P030,Fuel Pump FP-350,97,2124300,7
C0429,P001,Hydraulic Pump HP-300,16,392000,2
C0429,P002,Engine Oil Filter OF-90,120,86400,10
C0429,P003,Air Filter AF-120,130,162500,9
C0429,P004,Track Chain TC-45,167,6646600,11
C0429,P005,Fuel Injector FI-220,109,921050,9
C0429,P006,Alternator ALT-500,55,616000,5
C0429,P007,Hydraulic Hose HH-60,77,111650,8
C0429,P008,Bucket Tooth BT-10,102,59160,8
C0429,P009,Starter Motor SM-700,51,759900,6
C0429,P010,Turbocharger TB-900,128,4467200,11
C0429,P011,Hydraulic Cylinder HC-200,101,2787600,7
C0429,P012,Brake Pad BP-40,137,335650,13
C0429,P013,Seal Kit SK-15,54,78300,6
C0429,P014,Transmission Assembly TA-800,141,11773500,10
C0429,P015,Engine Block EB-600,89,10591000,7
C0429,P016,Radiator RD-250,117,1193400,11
C0429,P017,Fan Belt FB-30,33,17160,2
C0429,P018,Wheel Rim WR-24,145,1638500,10
C0429,P019,Swing Motor SWM-350,86,3422800,8
C0429,P020,Pivot Pin PP-12,73,83950,7
C0429,P021,Boom Cylinder BC-400,61,2818200,6
C0429,P022,Control Valve CV-75,108,1825200,9
C0429,P023,Idler Wheel IW-55,62,802900,7
C0429,P024,Track Roller TR-60,101,1040300,7
C0429,P025,Cabin Glass CG-20,98,769300,11
C0429,P026,Grease Cartridge GC-5,73,22630,8
C0429,P027,O-Ring Set OR-50,74,35520,6
C0429,P028,Light Assembly LA-18,106,238500,9
C0429,P029,Pressure Sensor PS-90,157,620150,13
C0429,P030,Fuel Pump FP-350,85,1861500,9
C0430,P001,Hydraulic Pump HP-300,116,2842000,11
C0430,P002,Engine Oil Filter OF-90,59,42480,6
C0430,P003,Air Filter AF-120,133,166250,10
C0430,P004,Track Chain TC-45,76,3024800,8
C0430,P005,Fuel Injector FI-220,92,777400,7
C0430,P006,Alternator ALT-500,139,1556800,12
C0430,P007,Hydraulic Hose HH-60,113,163850,9
C0430,P008,Bucket Tooth BT-10,90,52200,7
C0430,P009,Starter Motor SM-700,76,1132400,8
C0430,P010,Turbocharger TB-900,30,1047000,3
C0430,P011,Hydraulic Cylinder HC-200,127,3505200,9
C0430,P012,Brake Pad BP-40,95,232750,9
C0430,P013,Seal Kit SK-15,38,55100,6
C0430,P014,Transmission Assembly TA-800,36,3006000,5
C0430,P015,Engine Block EB-600,62,7378000,6
C0430,P016,Radiator RD-250,48,489600,6
C0430,P017,Fan Belt FB-30,41,21320,4
C0430,P018,Wheel Rim WR-24,78,881400,6
C0430,P019,Swing Motor SWM-350,76,3024800,7
C0430,P020,Pivot Pin PP-12,89,102350,8
C0430,P021,Boom Cylinder BC-400,71,3280200,7
C0430,P022,Control Valve CV-75,25,422500,4
C0430,P023,Idler Wheel IW-55,81,1048950,8
C0430,P024,Track Roller TR-60,45,463500,4
C0430,P025,Cabin Glass CG-20,50,392500,5
C0430,P026,Grease Cartridge GC-5,62,19220,4
C0430,P027,O-Ring Set OR-50,72,34560,7
C0430,P028,Light Assembly LA-18,55,123750,4
C0430,P029,Pressure Sensor PS-90,26,102700,4
C0430,P030,Fuel Pump FP-350,98,2146200,6
C0431,P001,Hydraulic Pump HP-300,26,637000,1
C0431,P002,Engine Oil Filter OF-90,65,46800,6
C0431,P003,Air Filter AF-120,37,46250,6
C0431,P004,Track Chain TC-45,129,5134200,10
C0431,P005,Fuel Injector FI-220,104,878800,9
C0431,P006,Alternator ALT-500,49,548800,6
C0431,P007,Hydraulic Hose HH-60,54,78300,5
C0431,P008,Bucket Tooth BT-10,33,19140,6
C0431,P009,Starter Motor SM-700,42,625800,4
C0431,P010,Turbocharger TB-900,78,2722200,7
C0431,P011,Hydraulic Cylinder HC-200,93,2566800,7
C0431,P012,Brake Pad BP-40,102,249900,6
C0431,P013,Seal Kit SK-15,44,63800,5
C0431,P014,Transmission Assembly TA-800,72,6012000,7
C0431,P015,Engine Block EB-600,43,5117000,4
C0431,P016,Radiator RD-250,59,601800,4
C0431,P017,Fan Belt FB-30,73,37960,4
C0431,P018,Wheel Rim WR-24,34,384200,3
C0431,P019,Swing Motor SWM-350,98,3900400,7
C0431,P020,Pivot Pin PP-12,50,57500,5
C0431,P021,Boom Cylinder BC-400,85,3927000,9
C0431,P022,Control Valve CV-75,109,1842100,8
C0431,P023,Idler Wheel IW-55,48,621600,5
C0431,P024,Track Roller TR-60,64,659200,6
C0431,P025,Cabin Glass CG-20,80,628000,8
C0431,P026,Grease Cartridge GC-5,57,17670,6
C0431,P027,O-Ring Set OR-50,28,13440,3
C0431,P028,Light Assembly LA-18,117,263250,10
C0431,P029,Pressure Sensor PS-90,76,300200,7
C0431,P030,Fuel Pump FP-350,61,1335900,6
C0432,P001,Hydraulic Pump HP-300,87,2131500,7
C0432,P002,Engine Oil Filter OF-90,68,48960,7
C0432,P003,Air Filter AF-120,65,81250,8
C0432,P004,Track Chain TC-45,103,4099400,9
C0432,P005,Fuel Injector FI-220,87,735150,5
C0432,P006,Alternator ALT-500,114,1276800,9
C0432,P007,Hydraulic Hose HH-60,130,188500,10
C0432,P008,Bucket Tooth BT-10,45,26100,3
C0432,P009,Starter Motor SM-700,71,1057900,5
C0432,P010,Turbocharger TB-900,49,1710100,4
C0432,P011,Hydraulic Cylinder HC-200,52,1435200,5
C0432,P012,Brake Pad BP-40,83,203350,6
C0432,P013,Seal Kit SK-15,128,185600,9
C0432,P014,Transmission Assembly TA-800,79,6596500,8
C0432,P015,Engine Block EB-600,56,6664000,5
C0432,P016,Radiator RD-250,37,377400,4
C0432,P017,Fan Belt FB-30,132,68640,11
C0432,P018,Wheel Rim WR-24,136,1536800,11
C0432,P019,Swing Motor SWM-350,145,5771000,12
C0432,P020,Pivot Pin PP-12,104,119600,10
C0432,P021,Boom Cylinder BC-400,59,2725800,5
C0432,P022,Control Valve CV-75,115,1943500,12
C0432,P023,Idler Wheel IW-55,67,867650,6
C0432,P024,Track Roller TR-60,71,731300,7
C0432,P025,Cabin Glass CG-20,147,1153950,11
C0432,P026,Grease Cartridge GC-5,117,36270,10
C0432,P027,O-Ring Set OR-50,12,5760,2
C0432,P028,Light Assembly LA-18,22,49500,3
C0432,P029,Pressure Sensor PS-90,120,474000,7
C0432,P030,Fuel Pump FP-350,46,1007400,6
C0433,P001,Hydraulic Pump HP-300,76,1862000,7
C0433,P002,Engine Oil Filter OF-90,116,83520,8
C0433,P003,Air Filter AF-120,107,133750,10
C0433,P004,Track Chain TC-45,26,1034800,2
C0433,P005,Fuel Injector FI-220,100,845000,8
C0433,P006,Alternator ALT-500,144,1612800,11
C0433,P007,Hydraulic Hose HH-60,118,171100,8
C0433,P008,Bucket Tooth BT-10,126,73080,9
C0433,P009,Starter Motor SM-700,84,1251600,8
C0433,P010,Turbocharger TB-900,99,3455100,7
C0433,P011,Hydraulic Cylinder HC-200,114,3146400,7
C0433,P012,Brake Pad BP-40,208,509600,17
C0433,P013,Seal Kit SK-15,87,126150,8
C0433,P014,Transmission Assembly TA-800,57,4759500,6
C0433,P015,Engine Block EB-600,113,13447000,8
C0433,P016,Radiator RD-250,135,1377000,12
C0433,P017,Fan Belt FB-30,114,59280,8
C0433,P018,Wheel Rim WR-24,116,1310800,10
C0433,P019,Swing Motor SWM-350,148,5890400,8
C0433,P020,Pivot Pin PP-12,115,132250,8
C0433,P021,Boom Cylinder BC-400,107,4943400,10
C0433,P022,Control Valve CV-75,69,1166100,5
C0433,P023,Idler Wheel IW-55,30,388500,4
C0433,P024,Track Roller TR-60,60,618000,8
C0433,P025,Cabin Glass CG-20,74,580900,8
C0433,P026,Grease Cartridge GC-5,50,15500,3
C0433,P027,O-Ring Set OR-50,143,68640,10
C0433,P028,Light Assembly LA-18,120,270000,11
C0433,P029,Pressure Sensor PS-90,85,335750,8
C0433,P030,Fuel Pump FP-350,71,1554900,7
C0434,P001,Hydraulic Pump HP-300,44,1078000,3
C0434,P002,Engine Oil Filter OF-90,153,110160,10
C0434,P003,Air Filter AF-120,41,51250,3
C0434,P004,Track Chain TC-45,105,4179000,9
C0434,P005,Fuel Injector FI-220,59,498550,5
C0434,P006,Alternator ALT-500,47,526400,5
C0434,P007,Hydraulic Hose HH-60,85,123250,6
C0434,P008,Bucket Tooth BT-10,84,48720,4
C0434,P009,Starter Motor SM-700,65,968500,6
C0434,P010,Turbocharger TB-900,97,3385300,6
C0434,P011,Hydraulic Cylinder HC-200,80,2208000,5
C0434,P012,Brake Pad BP-40,75,183750,7
C0434,P013,Seal Kit SK-15,46,66700,6
C0434,P014,Transmission Assembly TA-800,85,7097500,8
C0434,P015,Engine Block EB-600,64,7616000,7
C0434,P016,Radiator RD-250,23,234600,3
C0434,P017,Fan Belt FB-30,67,34840,6
C0434,P018,Wheel Rim WR-24,65,734500,6
C0434,P019,Swing Motor SWM-350,128,5094400,9
C0434,P020,Pivot Pin PP-12,65,74750,6
C0434,P021,Boom Cylinder BC-400,86,3973200,11
C0434,P022,Control Valve CV-75,73,1233700,7
C0434,P023,Idler Wheel IW-55,54,699300,6
C0434,P024,Track Roller TR-60,77,793100,4
C0434,P025,Cabin Glass CG-20,52,408200,5
C0434,P026,Grease Cartridge GC-5,49,15190,4
C0434,P027,O-Ring Set OR-50,94,45120,8
C0434,P028,Light Assembly LA-18,103,231750,9
C0434,P029,Pressure Sensor PS-90,64,252800,6
C0434,P030,Fuel Pump FP-350,44,963600,6
C0435,P001,Hydraulic Pump HP-300,97,2376500,8
C0435,P002,Engine Oil Filter OF-90,99,71280,5
C0435,P003,Air Filter AF-120,84,105000,8
C0435,P004,Track Chain TC-45,154,6129200,12
C0435,P005,Fuel Injector FI-220,159,1343550,15
C0435,P006,Alternator ALT-500,133,1489600,13
C0435,P007,Hydraulic Hose HH-60,163,236350,12
C0435,P008,Bucket Tooth BT-10,116,67280,10
C0435,P009,Starter Motor SM-700,133,1981700,10
C0435,P010,Turbocharger TB-900,83,2896700,10
C0435,P011,Hydraulic Cylinder HC-200,107,2953200,9
C0435,P012,Brake Pad BP-40,120,294000,8
C0435,P013,Seal Kit SK-15,60,87000,7
C0435,P014,Transmission Assembly TA-800,118,9853000,13
C0435,P015,Engine Block EB-600,66,7854000,9
C0435,P016,Radiator RD-250,94,958800,12
C0435,P017,Fan Belt FB-30,110,57200,9
C0435,P018,Wheel Rim WR-24,234,2644200,18
C0435,P019,Swing Motor SWM-350,181,7203800,14
C0435,P020,Pivot Pin PP-12,166,190900,11
C0435,P021,Boom Cylinder BC-400,147,6791400,12
C0435,P022,Control Valve CV-75,176,2974400,17
C0435,P023,Idler Wheel IW-55,103,1333850,11
C0435,P024,Track Roller TR-60,183,1884900,16
C0435,P025,Cabin Glass CG-20,134,1051900,10
C0435,P026,Grease Cartridge GC-5,113,35030,10
C0435,P027,O-Ring Set OR-50,134,64320,13
C0435,P028,Light Assembly LA-18,41,92250,7
C0435,P029,Pressure Sensor PS-90,111,438450,12
C0435,P030,Fuel Pump FP-350,123,2693700,10
C0436,P001,Hydraulic Pump HP-300,83,2033500,8
C0436,P002,Engine Oil Filter OF-90,94,67680,9
C0436,P003,Air Filter AF-120,118,147500,7
C0436,P004,Track Chain TC-45,74,2945200,7
C0436,P005,Fuel Injector FI-220,69,583050,8
C0436,P006,Alternator ALT-500,60,672000,5
C0436,P007,Hydraulic Hose HH-60,102,147900,8
C0436,P008,Bucket Tooth BT-10,99,57420,7
C0436,P009,Starter Motor SM-700,60,894000,7
C0436,P010,Turbocharger TB-900,104,3629600,8
C0436,P011,Hydraulic Cylinder HC-200,122,3367200,11
C0436,P012,Brake Pad BP-40,126,308700,10
C0436,P013,Seal Kit SK-15,170,246500,15
C0436,P014,Transmission Assembly TA-800,95,7932500,6
C0436,P015,Engine Block EB-600,59,7021000,5
C0436,P016,Radiator RD-250,121,1234200,8
C0436,P017,Fan Belt FB-30,89,46280,9
C0436,P018,Wheel Rim WR-24,150,1695000,9
C0436,P019,Swing Motor SWM-350,114,4537200,7
C0436,P020,Pivot Pin PP-12,100,115000,6
C0436,P021,Boom Cylinder BC-400,86,3973200,7
C0436,P022,Control Valve CV-75,79,1335100,9
C0436,P023,Idler Wheel IW-55,133,1722350,9
C0436,P024,Track Roller TR-60,78,803400,7
C0436,P025,Cabin Glass CG-20,94,737900,10
C0436,P026,Grease Cartridge GC-5,124,38440,8
C0436,P027,O-Ring Set OR-50,45,21600,6
C0436,P028,Light Assembly LA-18,69,155250,6
C0436,P029,Pressure Sensor PS-90,48,189600,8
C0436,P030,Fuel Pump FP-350,140,3066000,9
C0437,P001,Hydraulic Pump HP-300,97,2376500,10
C0437,P002,Engine Oil Filter OF-90,80,57600,8
C0437,P003,Air Filter AF-120,77,96250,8
C0437,P004,Track Chain TC-45,94,3741200,8
C0437,P005,Fuel Injector FI-220,124,1047800,7
C0437,P006,Alternator ALT-500,44,492800,4
C0437,P007,Hydraulic Hose HH-60,67,97150,7
C0437,P008,Bucket Tooth BT-10,78,45240,6
C0437,P009,Starter Motor SM-700,64,953600,4
C0437,P010,Turbocharger TB-900,105,3664500,8
C0437,P011,Hydraulic Cylinder HC-200,68,1876800,6
C0437,P012,Brake Pad BP-40,62,151900,6
C0437,P013,Seal Kit SK-15,27,39150,3
C0437,P014,Transmission Assembly TA-800,69,5761500,6
C0437,P015,Engine Block EB-600,50,5950000,5
C0437,P016,Radiator RD-250,150,1530000,9
C0437,P017,Fan Belt FB-30,50,26000,5
C0437,P018,Wheel Rim WR-24,61,689300,5
C0437,P019,Swing Motor SWM-350,28,1114400,2
C0437,P020,Pivot Pin PP-12,84,96600,7
C0437,P021,Boom Cylinder BC-400,84,3880800,9
C0437,P022,Control Valve CV-75,49,828100,4
C0437,P023,Idler Wheel IW-55,65,841750,9
C0437,P024,Track Roller TR-60,92,947600,7
C0437,P025,Cabin Glass CG-20,48,376800,6
C0437,P026,Grease Cartridge GC-5,26,8060,3
C0437,P027,O-Ring Set OR-50,51,24480,6
C0437,P028,Light Assembly LA-18,105,236250,7
C0437,P029,Pressure Sensor PS-90,32,126400,3
C0437,P030,Fuel Pump FP-350,66,1445400,6
C0438,P001,Hydraulic Pump HP-300,70,1715000,6
C0438,P002,Engine Oil Filter OF-90,123,88560,11
C0438,P003,Air Filter AF-120,65,81250,5
C0438,P004,Track Chain TC-45,67,2666600,6
C0438,P005,Fuel Injector FI-220,111,937950,11
C0438,P006,Alternator ALT-500,177,1982400,12
